Sun Jan 01 10:00:00 +0000 2012,Sun Jan 01 10:36:26 +0000 2012,Sun Jan 01 10:38:42 +0000 2012,0.0
Sun Jan 01 10:00:00 +0000 2012,Sun Jan 01 10:42:42 +0000 2012,Sun Jan 01 10:44:38 +0000 2012,0.03571428571428571
Sun Jan 01 10:00:00 +0000 2012,Sun Jan 01 10:46:32 +0000 2012,Sun Jan 01 10:46:32 +0000 2012,0.0
Sun Jan 01 10:00:00 +0000 2012,Sun Jan 01 10:50:19 +0000 2012,Sun Jan 01 10:52:26 +0000 2012,0.35
Sun Jan 01 10:00:00 +0000 2012,Sun Jan 01 10:56:34 +0000 2012,Sun Jan 01 10:59:18 +0000 2012,-0.225
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:00:58 +0000 2012,Sun Jan 01 11:04:11 +0000 2012,-0.028720238095238104
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:05:46 +0000 2012,Sun Jan 01 11:07:40 +0000 2012,0.244140625
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:10:32 +0000 2012,Sun Jan 01 11:14:22 +0000 2012,-0.19027777777777777
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:15:22 +0000 2012,Sun Jan 01 11:19:52 +0000 2012,0.25
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:20:42 +0000 2012,Sun Jan 01 11:24:52 +0000 2012,-0.1
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:26:57 +0000 2012,Sun Jan 01 11:27:39 +0000 2012,0.10454545454545455
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:32:47 +0000 2012,Sun Jan 01 11:32:47 +0000 2012,0.5
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:36:49 +0000 2012,Sun Jan 01 11:37:36 +0000 2012,0.057638888888888885
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:40:55 +0000 2012,Sun Jan 01 11:44:04 +0000 2012,0.12916666666666668
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:47:06 +0000 2012,Sun Jan 01 11:49:08 +0000 2012,0.0
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:51:10 +0000 2012,Sun Jan 01 11:54:50 +0000 2012,0.19204545454545455
Sun Jan 01 11:00:00 +0000 2012,Sun Jan 01 11:55:26 +0000 2012,Sun Jan 01 11:56:51 +0000 2012,0.3928571428571429
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:02:06 +0000 2012,Sun Jan 01 12:04:08 +0000 2012,0.21875
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:07:32 +0000 2012,Sun Jan 01 12:09:18 +0000 2012,0.049999999999999996
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:10:57 +0000 2012,Sun Jan 01 12:14:59 +0000 2012,0.17727272727272728
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:17:54 +0000 2012,Sun Jan 01 12:17:54 +0000 2012,0.5
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:21:50 +0000 2012,Sun Jan 01 12:24:57 +0000 2012,0.0625
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:26:16 +0000 2012,Sun Jan 01 12:29:14 +0000 2012,0.23125
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:30:54 +0000 2012,Sun Jan 01 12:34:01 +0000 2012,-0.07708333333333332
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:37:31 +0000 2012,Sun Jan 01 12:39:54 +0000 2012,0.1875
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:41:44 +0000 2012,Sun Jan 01 12:44:43 +0000 2012,0.06335578002244668
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:45:53 +0000 2012,Sun Jan 01 12:49:21 +0000 2012,-0.06853535353535353
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:50:48 +0000 2012,Sun Jan 01 12:54:54 +0000 2012,-0.010416666666666666
Sun Jan 01 12:00:00 +0000 2012,Sun Jan 01 12:55:45 +0000 2012,Sun Jan 01 12:57:53 +0000 2012,-0.08571428571428573
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:01:55 +0000 2012,Sun Jan 01 13:04:20 +0000 2012,0.11041666666666666
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:05:41 +0000 2012,Sun Jan 01 13:09:43 +0000 2012,-0.033730158730158735
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:10:59 +0000 2012,Sun Jan 01 13:14:16 +0000 2012,-0.0053030303030303
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:16:53 +0000 2012,Sun Jan 01 13:18:02 +0000 2012,0.08055555555555556
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:20:00 +0000 2012,Sun Jan 01 13:23:24 +0000 2012,-0.015277777777777779
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:25:43 +0000 2012,Sun Jan 01 13:29:41 +0000 2012,0.16643518518518516
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:31:03 +0000 2012,Sun Jan 01 13:34:31 +0000 2012,0.01643939393939394
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:36:45 +0000 2012,Sun Jan 01 13:39:34 +0000 2012,0.14583333333333331
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:42:27 +0000 2012,Sun Jan 01 13:44:21 +0000 2012,-0.09444444444444444
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:50:53 +0000 2012,Sun Jan 01 13:53:37 +0000 2012,0.11553030303030304
Sun Jan 01 13:00:00 +0000 2012,Sun Jan 01 13:55:44 +0000 2012,Sun Jan 01 13:59:14 +0000 2012,0.14383522727272727
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:00:01 +0000 2012,Sun Jan 01 14:03:44 +0000 2012,0.22083333333333333
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:05:34 +0000 2012,Sun Jan 01 14:09:24 +0000 2012,0.03
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:10:44 +0000 2012,Sun Jan 01 14:14:39 +0000 2012,0.275
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:16:47 +0000 2012,Sun Jan 01 14:16:47 +0000 2012,-0.375
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:20:37 +0000 2012,Sun Jan 01 14:23:54 +0000 2012,0.18541666666666667
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:25:51 +0000 2012,Sun Jan 01 14:28:50 +0000 2012,0.0875
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:30:21 +0000 2012,Sun Jan 01 14:34:38 +0000 2012,0.23890422077922083
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:35:57 +0000 2012,Sun Jan 01 14:39:25 +0000 2012,0.40625
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:40:40 +0000 2012,Sun Jan 01 14:44:58 +0000 2012,0.13541666666666669
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:45:39 +0000 2012,Sun Jan 01 14:48:12 +0000 2012,0.23333333333333334
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:51:32 +0000 2012,Sun Jan 01 14:52:55 +0000 2012,0.27291666666666664
Sun Jan 01 14:00:00 +0000 2012,Sun Jan 01 14:55:23 +0000 2012,Sun Jan 01 14:57:36 +0000 2012,0.1
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:00:56 +0000 2012,Sun Jan 01 15:04:30 +0000 2012,0.30012626262626263
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:06:55 +0000 2012,Sun Jan 01 15:08:59 +0000 2012,0.13535353535353534
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:10:50 +0000 2012,Sun Jan 01 15:14:56 +0000 2012,0.1403030303030303
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:16:01 +0000 2012,Sun Jan 01 15:19:43 +0000 2012,0.20694444444444446
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:20:13 +0000 2012,Sun Jan 01 15:24:38 +0000 2012,0.28352272727272726
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:25:01 +0000 2012,Sun Jan 01 15:28:25 +0000 2012,0.02395833333333333
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:31:53 +0000 2012,Sun Jan 01 15:34:37 +0000 2012,0.11805555555555554
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:35:25 +0000 2012,Sun Jan 01 15:39:11 +0000 2012,0.0390625
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:42:37 +0000 2012,Sun Jan 01 15:43:38 +0000 2012,0.23281249999999998
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:45:59 +0000 2012,Sun Jan 01 15:49:48 +0000 2012,0.1347537878787879
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:50:49 +0000 2012,Sun Jan 01 15:54:38 +0000 2012,0.20104166666666667
Sun Jan 01 15:00:00 +0000 2012,Sun Jan 01 15:55:08 +0000 2012,Sun Jan 01 15:59:13 +0000 2012,0.2233901515151515
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:00:15 +0000 2012,Sun Jan 01 16:03:42 +0000 2012,0.019642857142857132
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:05:30 +0000 2012,Sun Jan 01 16:09:23 +0000 2012,-0.040740740740740744
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:10:43 +0000 2012,Sun Jan 01 16:14:19 +0000 2012,0.11798701298701297
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:15:36 +0000 2012,Sun Jan 01 16:19:45 +0000 2012,0.193125
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:20:53 +0000 2012,Sun Jan 01 16:24:05 +0000 2012,0.019460227272727275
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:25:24 +0000 2012,Sun Jan 01 16:27:23 +0000 2012,-0.007407407407407405
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:30:50 +0000 2012,Sun Jan 01 16:34:50 +0000 2012,0.1
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:35:45 +0000 2012,Sun Jan 01 16:38:16 +0000 2012,0.04960317460317462
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:41:57 +0000 2012,Sun Jan 01 16:43:19 +0000 2012,0.1838791355942235
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:45:52 +0000 2012,Sun Jan 01 16:49:54 +0000 2012,0.21666666666666667
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:51:32 +0000 2012,Sun Jan 01 16:54:08 +0000 2012,0.11912878787878788
Sun Jan 01 16:00:00 +0000 2012,Sun Jan 01 16:55:44 +0000 2012,Sun Jan 01 16:58:19 +0000 2012,0.1154513888888889
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:00:41 +0000 2012,Sun Jan 01 17:04:02 +0000 2012,0.11901041666666667
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:07:37 +0000 2012,Sun Jan 01 17:08:39 +0000 2012,-0.08928571428571429
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:10:58 +0000 2012,Sun Jan 01 17:14:40 +0000 2012,0.07333333333333333
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:15:05 +0000 2012,Sun Jan 01 17:19:41 +0000 2012,0.0699951171875
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:20:43 +0000 2012,Sun Jan 01 17:24:55 +0000 2012,0.13680555555555554
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:25:16 +0000 2012,Sun Jan 01 17:29:30 +0000 2012,0.15312121212121213
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:30:03 +0000 2012,Sun Jan 01 17:33:04 +0000 2012,0.15092592592592594
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:35:27 +0000 2012,Sun Jan 01 17:38:55 +0000 2012,0.15868055555555557
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:40:53 +0000 2012,Sun Jan 01 17:44:24 +0000 2012,0.2775
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:46:39 +0000 2012,Sun Jan 01 17:49:36 +0000 2012,0.4006313131313131
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:50:51 +0000 2012,Sun Jan 01 17:54:00 +0000 2012,0.25
Sun Jan 01 17:00:00 +0000 2012,Sun Jan 01 17:55:27 +0000 2012,Sun Jan 01 17:59:39 +0000 2012,0.0921875
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:00:57 +0000 2012,Sun Jan 01 18:04:32 +0000 2012,-0.0031250000000000028
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:05:47 +0000 2012,Sun Jan 01 18:09:54 +0000 2012,0.07928661616161617
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:10:14 +0000 2012,Sun Jan 01 18:14:52 +0000 2012,-0.03388888888888888
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:15:54 +0000 2012,Sun Jan 01 18:19:26 +0000 2012,0.11875000000000001
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:21:57 +0000 2012,Sun Jan 01 18:23:48 +0000 2012,0.28475378787878786
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:26:21 +0000 2012,Sun Jan 01 18:28:32 +0000 2012,-0.15625
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:30:58 +0000 2012,Sun Jan 01 18:34:53 +0000 2012,0.11030303030303028
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:35:42 +0000 2012,Sun Jan 01 18:39:38 +0000 2012,-0.003165945165945161
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:40:17 +0000 2012,Sun Jan 01 18:44:09 +0000 2012,0.01140677609427609
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:45:44 +0000 2012,Sun Jan 01 18:48:53 +0000 2012,0.0
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:50:34 +0000 2012,Sun Jan 01 18:54:37 +0000 2012,0.04545454545454545
Sun Jan 01 18:00:00 +0000 2012,Sun Jan 01 18:55:44 +0000 2012,Sun Jan 01 18:58:10 +0000 2012,0.19085582386363636
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:01:56 +0000 2012,Sun Jan 01 19:04:27 +0000 2012,0.296875
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:05:16 +0000 2012,Sun Jan 01 19:09:29 +0000 2012,0.07412472943722943
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:10:13 +0000 2012,Sun Jan 01 19:14:50 +0000 2012,0.3018409090909091
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:15:36 +0000 2012,Sun Jan 01 19:19:33 +0000 2012,0.21541666666666667
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:20:54 +0000 2012,Sun Jan 01 19:24:41 +0000 2012,0.013392857142857142
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:25:46 +0000 2012,Sun Jan 01 19:28:26 +0000 2012,0.16666666666666666
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:31:39 +0000 2012,Sun Jan 01 19:33:32 +0000 2012,0.1481060606060606
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:35:26 +0000 2012,Sun Jan 01 19:39:45 +0000 2012,-0.1842676767676768
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:40:58 +0000 2012,Sun Jan 01 19:44:48 +0000 2012,0.30333333333333334
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:45:38 +0000 2012,Sun Jan 01 19:48:22 +0000 2012,0.12916666666666668
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:50:46 +0000 2012,Sun Jan 01 19:54:43 +0000 2012,-0.0018248895202020296
Sun Jan 01 19:00:00 +0000 2012,Sun Jan 01 19:56:24 +0000 2012,Sun Jan 01 19:59:53 +0000 2012,0.0
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:00:20 +0000 2012,Sun Jan 01 20:04:16 +0000 2012,0.0929004329004329
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:06:03 +0000 2012,Sun Jan 01 20:09:29 +0000 2012,-0.031624053030303016
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:11:28 +0000 2012,Sun Jan 01 20:14:46 +0000 2012,0.21790364583333333
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:15:28 +0000 2012,Sun Jan 01 20:18:34 +0000 2012,-0.015625
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:20:47 +0000 2012,Sun Jan 01 20:24:19 +0000 2012,0.0699810606060606
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:25:41 +0000 2012,Sun Jan 01 20:29:58 +0000 2012,-0.12066666666666667
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:30:50 +0000 2012,Sun Jan 01 20:33:52 +0000 2012,0.42803030303030304
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:36:41 +0000 2012,Sun Jan 01 20:39:33 +0000 2012,0.03409090909090909
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:40:35 +0000 2012,Sun Jan 01 20:43:55 +0000 2012,0.3813131313131313
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:45:13 +0000 2012,Sun Jan 01 20:49:58 +0000 2012,0.08666666666666667
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:50:51 +0000 2012,Sun Jan 01 20:54:35 +0000 2012,0.5270833333333333
Sun Jan 01 20:00:00 +0000 2012,Sun Jan 01 20:56:13 +0000 2012,Sun Jan 01 20:59:59 +0000 2012,0.07083333333333333
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:00:35 +0000 2012,Sun Jan 01 21:04:50 +0000 2012,-0.16354166666666667
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:05:39 +0000 2012,Sun Jan 01 21:09:49 +0000 2012,0.1720959595959596
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:10:33 +0000 2012,Sun Jan 01 21:13:33 +0000 2012,-0.0859375
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:15:59 +0000 2012,Sun Jan 01 21:19:40 +0000 2012,0.11875
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:20:38 +0000 2012,Sun Jan 01 21:24:12 +0000 2012,0.18452020202020203
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:25:03 +0000 2012,Sun Jan 01 21:28:46 +0000 2012,0.23263888888888887
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:30:56 +0000 2012,Sun Jan 01 21:34:16 +0000 2012,0.05
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:35:54 +0000 2012,Sun Jan 01 21:39:00 +0000 2012,0.1790530303030303
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:40:42 +0000 2012,Sun Jan 01 21:44:57 +0000 2012,0.01626984126984128
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:45:39 +0000 2012,Sun Jan 01 21:49:35 +0000 2012,-0.007883116883116884
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:50:25 +0000 2012,Sun Jan 01 21:54:25 +0000 2012,0.31829545454545455
Sun Jan 01 21:00:00 +0000 2012,Sun Jan 01 21:55:37 +0000 2012,Sun Jan 01 21:59:56 +0000 2012,0.03564285714285716
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:00:41 +0000 2012,Sun Jan 01 22:04:36 +0000 2012,0.19704545454545452
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:05:52 +0000 2012,Sun Jan 01 22:09:13 +0000 2012,0.12000000000000002
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:10:21 +0000 2012,Sun Jan 01 22:14:53 +0000 2012,0.18727272727272729
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:17:38 +0000 2012,Sun Jan 01 22:19:34 +0000 2012,0.0
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:21:23 +0000 2012,Sun Jan 01 22:24:48 +0000 2012,0.18333333333333335
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:25:14 +0000 2012,Sun Jan 01 22:29:56 +0000 2012,0.23612689393939393
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:30:56 +0000 2012,Sun Jan 01 22:34:34 +0000 2012,0.14393939393939395
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:35:28 +0000 2012,Sun Jan 01 22:39:59 +0000 2012,-0.006644300144300143
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:41:06 +0000 2012,Sun Jan 01 22:43:52 +0000 2012,0.1345486111111111
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:47:28 +0000 2012,Sun Jan 01 22:48:32 +0000 2012,0.0
Sun Jan 01 22:00:00 +0000 2012,Sun Jan 01 22:50:54 +0000 2012,Sun Jan 01 22:54:51 +0000 2012,0.23020833333333332
