close_time,start_time,end_time,sentiment
Mon Jan 02 17:50:00 +0000 2012,Mon Jan 02 17:50:31 +0000 2012,Mon Jan 02 17:54:57 +0000 2012,0.20696865634365635
Mon Jan 02 17:55:00 +0000 2012,Mon Jan 02 17:55:37 +0000 2012,Mon Jan 02 17:59:38 +0000 2012,0.12170420875420877
Mon Jan 02 18:00:00 +0000 2012,Mon Jan 02 18:00:22 +0000 2012,Mon Jan 02 18:04:39 +0000 2012,0.17388257575757576
Mon Jan 02 18:05:00 +0000 2012,Mon Jan 02 18:05:51 +0000 2012,Mon Jan 02 18:09:31 +0000 2012,0.04088965548340547
Mon Jan 02 18:10:00 +0000 2012,Mon Jan 02 18:10:49 +0000 2012,Mon Jan 02 18:14:36 +0000 2012,0.1495837542087542
Mon Jan 02 18:15:00 +0000 2012,Mon Jan 02 18:15:52 +0000 2012,Mon Jan 02 18:19:58 +0000 2012,0.07612388392857145
Mon Jan 02 18:20:00 +0000 2012,Mon Jan 02 18:20:33 +0000 2012,Mon Jan 02 18:24:51 +0000 2012,0.14210678210678213
Mon Jan 02 18:25:00 +0000 2012,Mon Jan 02 18:25:56 +0000 2012,Mon Jan 02 18:29:53 +0000 2012,0.23312499999999997
Mon Jan 02 18:30:00 +0000 2012,Mon Jan 02 18:30:30 +0000 2012,Mon Jan 02 18:34:38 +0000 2012,0.12356060606060608
Mon Jan 02 18:35:00 +0000 2012,Mon Jan 02 18:35:46 +0000 2012,Mon Jan 02 18:39:47 +0000 2012,-0.00392532467532467
Mon Jan 02 18:40:00 +0000 2012,Mon Jan 02 18:40:54 +0000 2012,Mon Jan 02 18:44:36 +0000 2012,-0.032467532467532464
Mon Jan 02 18:45:00 +0000 2012,Mon Jan 02 18:45:38 +0000 2012,Mon Jan 02 18:49:04 +0000 2012,0.08048225108225109
Mon Jan 02 18:50:00 +0000 2012,Mon Jan 02 18:50:45 +0000 2012,Mon Jan 02 18:54:45 +0000 2012,0.2966071428571429
Mon Jan 02 18:55:00 +0000 2012,Mon Jan 02 18:55:58 +0000 2012,Mon Jan 02 18:59:50 +0000 2012,0.17457539682539686
Mon Jan 02 19:00:00 +0000 2012,Mon Jan 02 19:00:46 +0000 2012,Mon Jan 02 19:04:56 +0000 2012,0.11115043290043289
Mon Jan 02 19:05:00 +0000 2012,Mon Jan 02 19:05:52 +0000 2012,Mon Jan 02 19:09:15 +0000 2012,0.0005828373015873134
Mon Jan 02 19:10:00 +0000 2012,Mon Jan 02 19:10:59 +0000 2012,Mon Jan 02 19:14:59 +0000 2012,0.1716024531024531
Mon Jan 02 19:15:00 +0000 2012,Mon Jan 02 19:15:59 +0000 2012,Mon Jan 02 19:19:27 +0000 2012,0.1449391835016835
Mon Jan 02 19:20:00 +0000 2012,Mon Jan 02 19:20:30 +0000 2012,Mon Jan 02 19:24:59 +0000 2012,0.027226731601731606
Mon Jan 02 19:25:00 +0000 2012,Mon Jan 02 19:25:31 +0000 2012,Mon Jan 02 19:29:57 +0000 2012,0.17313740079365078
Mon Jan 02 19:30:00 +0000 2012,Mon Jan 02 19:30:59 +0000 2012,Mon Jan 02 19:34:59 +0000 2012,0.109125
Mon Jan 02 19:35:00 +0000 2012,Mon Jan 02 19:35:40 +0000 2012,Mon Jan 02 19:39:47 +0000 2012,0.0981962481962482
Mon Jan 02 19:40:00 +0000 2012,Mon Jan 02 19:40:50 +0000 2012,Mon Jan 02 19:44:51 +0000 2012,-0.01755435305435305
Mon Jan 02 19:45:00 +0000 2012,Mon Jan 02 19:45:41 +0000 2012,Mon Jan 02 19:49:50 +0000 2012,0.13831818181818184
Mon Jan 02 19:50:00 +0000 2012,Mon Jan 02 19:50:53 +0000 2012,Mon Jan 02 19:54:57 +0000 2012,0.007500000000000002
Mon Jan 02 19:55:00 +0000 2012,Mon Jan 02 19:55:58 +0000 2012,Mon Jan 02 19:59:41 +0000 2012,0.013433621933621931
Mon Jan 02 20:00:00 +0000 2012,Mon Jan 02 20:00:48 +0000 2012,Mon Jan 02 20:04:37 +0000 2012,0.11384722222222224
Mon Jan 02 20:05:00 +0000 2012,Mon Jan 02 20:05:54 +0000 2012,Mon Jan 02 20:09:57 +0000 2012,0.041
Mon Jan 02 20:10:00 +0000 2012,Mon Jan 02 20:10:34 +0000 2012,Mon Jan 02 20:14:59 +0000 2012,0.24032954545454546
Mon Jan 02 20:15:00 +0000 2012,Mon Jan 02 20:15:55 +0000 2012,Mon Jan 02 20:19:42 +0000 2012,0.1388874458874459
Mon Jan 02 20:20:00 +0000 2012,Mon Jan 02 20:20:53 +0000 2012,Mon Jan 02 20:24:49 +0000 2012,-0.002361111111111111
Mon Jan 02 20:25:00 +0000 2012,Mon Jan 02 20:25:58 +0000 2012,Mon Jan 02 20:29:58 +0000 2012,0.1330007215007215
Mon Jan 02 20:30:00 +0000 2012,Mon Jan 02 20:30:54 +0000 2012,Mon Jan 02 20:34:52 +0000 2012,0.10604343434343436
Mon Jan 02 20:35:00 +0000 2012,Mon Jan 02 20:35:59 +0000 2012,Mon Jan 02 20:39:55 +0000 2012,0.24604707792207794
Mon Jan 02 20:40:00 +0000 2012,Mon Jan 02 20:40:46 +0000 2012,Mon Jan 02 20:44:27 +0000 2012,0.11279761904761905
Mon Jan 02 20:45:00 +0000 2012,Mon Jan 02 20:45:54 +0000 2012,Mon Jan 02 20:49:55 +0000 2012,-0.029743905895691612
Mon Jan 02 20:50:00 +0000 2012,Mon Jan 02 20:50:54 +0000 2012,Mon Jan 02 20:54:55 +0000 2012,0.035137566137566134
Mon Jan 02 20:55:00 +0000 2012,Mon Jan 02 20:55:42 +0000 2012,Mon Jan 02 20:59:57 +0000 2012,0.03847278911564626
Mon Jan 02 21:00:00 +0000 2012,Mon Jan 02 21:00:48 +0000 2012,Mon Jan 02 21:04:52 +0000 2012,0.01735814311950675
Mon Jan 02 21:05:00 +0000 2012,Mon Jan 02 21:05:48 +0000 2012,Mon Jan 02 21:09:54 +0000 2012,0.08823611111111111
Mon Jan 02 21:10:00 +0000 2012,Mon Jan 02 21:10:15 +0000 2012,Mon Jan 02 21:14:42 +0000 2012,0.23970812890812893
Mon Jan 02 21:15:00 +0000 2012,Mon Jan 02 21:15:54 +0000 2012,Mon Jan 02 21:19:24 +0000 2012,-0.07971590909090909
Mon Jan 02 21:20:00 +0000 2012,Mon Jan 02 21:20:39 +0000 2012,Mon Jan 02 21:24:58 +0000 2012,0.013211038961038962
Mon Jan 02 21:25:00 +0000 2012,Mon Jan 02 21:25:55 +0000 2012,Mon Jan 02 21:29:47 +0000 2012,0.06014301175015461
Mon Jan 02 21:30:00 +0000 2012,Mon Jan 02 21:30:53 +0000 2012,Mon Jan 02 21:34:53 +0000 2012,0.09599034992784992
Mon Jan 02 21:35:00 +0000 2012,Mon Jan 02 21:35:52 +0000 2012,Mon Jan 02 21:39:50 +0000 2012,0.1195508658008658
Mon Jan 02 21:40:00 +0000 2012,Mon Jan 02 21:40:57 +0000 2012,Mon Jan 02 21:44:46 +0000 2012,0.05788888888888888
Mon Jan 02 21:45:00 +0000 2012,Mon Jan 02 21:45:54 +0000 2012,Mon Jan 02 21:49:58 +0000 2012,0.20828590593434343
Mon Jan 02 21:50:00 +0000 2012,Mon Jan 02 21:50:49 +0000 2012,Mon Jan 02 21:54:51 +0000 2012,0.21083333333333337
Mon Jan 02 21:55:00 +0000 2012,Mon Jan 02 21:55:59 +0000 2012,Mon Jan 02 21:59:46 +0000 2012,0.12225054112554112
Mon Jan 02 22:00:00 +0000 2012,Mon Jan 02 22:00:40 +0000 2012,Mon Jan 02 22:04:29 +0000 2012,0.0044166272095959745
Mon Jan 02 22:05:00 +0000 2012,Mon Jan 02 22:05:26 +0000 2012,Mon Jan 02 22:09:57 +0000 2012,0.03928030303030303
Mon Jan 02 22:10:00 +0000 2012,Mon Jan 02 22:10:57 +0000 2012,Mon Jan 02 22:14:22 +0000 2012,-0.07514441287878788
Mon Jan 02 22:15:00 +0000 2012,Mon Jan 02 22:15:58 +0000 2012,Mon Jan 02 22:19:47 +0000 2012,0.07326010101010098
Mon Jan 02 22:20:00 +0000 2012,Mon Jan 02 22:20:57 +0000 2012,Mon Jan 02 22:24:56 +0000 2012,0.06970346320346321
Mon Jan 02 22:25:00 +0000 2012,Mon Jan 02 22:25:01 +0000 2012,Mon Jan 02 22:29:27 +0000 2012,0.1350198412698413
Mon Jan 02 22:30:00 +0000 2012,Mon Jan 02 22:30:57 +0000 2012,Mon Jan 02 22:34:49 +0000 2012,0.04122474747474747
Mon Jan 02 22:35:00 +0000 2012,Mon Jan 02 22:35:53 +0000 2012,Mon Jan 02 22:39:31 +0000 2012,0.023476370851370852
Mon Jan 02 22:40:00 +0000 2012,Mon Jan 02 22:40:56 +0000 2012,Mon Jan 02 22:43:59 +0000 2012,0.19954906204906206
Mon Jan 02 22:45:00 +0000 2012,Mon Jan 02 22:45:51 +0000 2012,Mon Jan 02 22:48:54 +0000 2012,0.09386787799873737
Mon Jan 02 22:50:00 +0000 2012,Mon Jan 02 22:50:50 +0000 2012,Mon Jan 02 22:54:40 +0000 2012,0.07739684794372292
Mon Jan 02 22:55:00 +0000 2012,Mon Jan 02 22:55:46 +0000 2012,Mon Jan 02 22:59:34 +0000 2012,0.09498280423280422
Mon Jan 02 23:00:00 +0000 2012,Mon Jan 02 23:00:38 +0000 2012,Mon Jan 02 23:04:19 +0000 2012,0.27208112373737375
Mon Jan 02 23:05:00 +0000 2012,Mon Jan 02 23:05:52 +0000 2012,Mon Jan 02 23:09:56 +0000 2012,-0.07069420394420392
Mon Jan 02 23:10:00 +0000 2012,Mon Jan 02 23:10:15 +0000 2012,Mon Jan 02 23:14:59 +0000 2012,-0.0713598484848485
Mon Jan 02 23:15:00 +0000 2012,Mon Jan 02 23:15:43 +0000 2012,Mon Jan 02 23:19:51 +0000 2012,0.07855285851714423
Mon Jan 02 23:20:00 +0000 2012,Mon Jan 02 23:20:51 +0000 2012,Mon Jan 02 23:24:55 +0000 2012,0.08751175444925445
Mon Jan 02 23:25:00 +0000 2012,Mon Jan 02 23:25:51 +0000 2012,Mon Jan 02 23:29:56 +0000 2012,-0.0488415404040404
Mon Jan 02 23:30:00 +0000 2012,Mon Jan 02 23:30:47 +0000 2012,Mon Jan 02 23:34:59 +0000 2012,0.06960290404040406
Mon Jan 02 23:35:00 +0000 2012,Mon Jan 02 23:35:42 +0000 2012,Mon Jan 02 23:39:59 +0000 2012,0.07985858585858588
Mon Jan 02 23:40:00 +0000 2012,Mon Jan 02 23:40:36 +0000 2012,Mon Jan 02 23:44:52 +0000 2012,0.014121753246753244
Mon Jan 02 23:45:00 +0000 2012,Mon Jan 02 23:45:57 +0000 2012,Mon Jan 02 23:49:59 +0000 2012,0.016598344556677885
Mon Jan 02 23:50:00 +0000 2012,Mon Jan 02 23:50:58 +0000 2012,Mon Jan 02 23:54:33 +0000 2012,0.18351010101010098
Mon Jan 02 23:55:00 +0000 2012,Mon Jan 02 23:55:54 +0000 2012,Mon Jan 02 23:59:46 +0000 2012,0.1034805194805195
Tue Jan 03 00:00:00 +0000 2012,Tue Jan 03 00:00:57 +0000 2012,Tue Jan 03 00:04:47 +0000 2012,0.06560856894841269
Tue Jan 03 00:05:00 +0000 2012,Tue Jan 03 00:05:46 +0000 2012,Tue Jan 03 00:09:28 +0000 2012,0.057618446368446354
Tue Jan 03 00:10:00 +0000 2012,Tue Jan 03 00:10:59 +0000 2012,Tue Jan 03 00:14:57 +0000 2012,0.14297402597402598
Tue Jan 03 00:15:00 +0000 2012,Tue Jan 03 00:15:59 +0000 2012,Tue Jan 03 00:19:40 +0000 2012,0.12513997113997116
Tue Jan 03 00:20:00 +0000 2012,Tue Jan 03 00:20:40 +0000 2012,Tue Jan 03 00:24:25 +0000 2012,-0.046
Tue Jan 03 00:25:00 +0000 2012,Tue Jan 03 00:25:49 +0000 2012,Tue Jan 03 00:29:35 +0000 2012,0.10589015151515153
Tue Jan 03 00:30:00 +0000 2012,Tue Jan 03 00:30:46 +0000 2012,Tue Jan 03 00:34:49 +0000 2012,-0.0008098845598845577
Tue Jan 03 00:35:00 +0000 2012,Tue Jan 03 00:35:43 +0000 2012,Tue Jan 03 00:39:28 +0000 2012,0.11469001269894127
Tue Jan 03 00:40:00 +0000 2012,Tue Jan 03 00:40:55 +0000 2012,Tue Jan 03 00:44:59 +0000 2012,0.09000000000000001
Tue Jan 03 00:45:00 +0000 2012,Tue Jan 03 00:45:34 +0000 2012,Tue Jan 03 00:49:47 +0000 2012,0.05210555555555557
Tue Jan 03 00:50:00 +0000 2012,Tue Jan 03 00:50:56 +0000 2012,Tue Jan 03 00:54:44 +0000 2012,0.12036879960317462
Tue Jan 03 00:55:00 +0000 2012,Tue Jan 03 00:55:53 +0000 2012,Tue Jan 03 00:59:53 +0000 2012,0.14522637085137086
Tue Jan 03 01:00:00 +0000 2012,Tue Jan 03 01:00:54 +0000 2012,Tue Jan 03 01:04:57 +0000 2012,0.12953373015873015
Tue Jan 03 01:05:00 +0000 2012,Tue Jan 03 01:05:57 +0000 2012,Tue Jan 03 01:09:13 +0000 2012,0.13260732323232324
Tue Jan 03 01:10:00 +0000 2012,Tue Jan 03 01:10:55 +0000 2012,Tue Jan 03 01:14:06 +0000 2012,0.05788846801346801
Tue Jan 03 01:15:00 +0000 2012,Tue Jan 03 01:15:38 +0000 2012,Tue Jan 03 01:19:50 +0000 2012,0.10700176366843035
Tue Jan 03 01:20:00 +0000 2012,Tue Jan 03 01:20:48 +0000 2012,Tue Jan 03 01:24:28 +0000 2012,-0.005512265512265515
Tue Jan 03 01:25:00 +0000 2012,Tue Jan 03 01:25:02 +0000 2012,Tue Jan 03 01:29:52 +0000 2012,0.19869434731934732
Tue Jan 03 01:30:00 +0000 2012,Tue Jan 03 01:30:49 +0000 2012,Tue Jan 03 01:34:58 +0000 2012,0.13919735863095237
Tue Jan 03 01:35:00 +0000 2012,Tue Jan 03 01:35:53 +0000 2012,Tue Jan 03 01:39:23 +0000 2012,0.10168686868686869
Tue Jan 03 01:40:00 +0000 2012,Tue Jan 03 01:40:43 +0000 2012,Tue Jan 03 01:44:57 +0000 2012,-0.03267063492063493
Tue Jan 03 01:45:00 +0000 2012,Tue Jan 03 01:45:54 +0000 2012,Tue Jan 03 01:49:34 +0000 2012,0.21966666666666668
Tue Jan 03 01:50:00 +0000 2012,Tue Jan 03 01:50:48 +0000 2012,Tue Jan 03 01:54:59 +0000 2012,-0.030303030303030293
Tue Jan 03 01:55:00 +0000 2012,Tue Jan 03 01:55:46 +0000 2012,Tue Jan 03 01:59:39 +0000 2012,0.041309163059163045
Tue Jan 03 02:00:00 +0000 2012,Tue Jan 03 02:00:52 +0000 2012,Tue Jan 03 02:04:58 +0000 2012,0.1384686147186147
Tue Jan 03 02:05:00 +0000 2012,Tue Jan 03 02:05:49 +0000 2012,Tue Jan 03 02:09:46 +0000 2012,0.08765151515151515
Tue Jan 03 02:10:00 +0000 2012,Tue Jan 03 02:10:30 +0000 2012,Tue Jan 03 02:14:58 +0000 2012,0.07958549783549787
Tue Jan 03 02:15:00 +0000 2012,Tue Jan 03 02:15:57 +0000 2012,Tue Jan 03 02:19:32 +0000 2012,0.0030057720057719895
Tue Jan 03 02:20:00 +0000 2012,Tue Jan 03 02:20:58 +0000 2012,Tue Jan 03 02:24:41 +0000 2012,0.0705844155844156
Tue Jan 03 02:25:00 +0000 2012,Tue Jan 03 02:25:45 +0000 2012,Tue Jan 03 02:29:18 +0000 2012,-0.0645
Tue Jan 03 02:30:00 +0000 2012,Tue Jan 03 02:30:22 +0000 2012,Tue Jan 03 02:34:49 +0000 2012,0.1686080189651618
Tue Jan 03 02:35:00 +0000 2012,Tue Jan 03 02:35:40 +0000 2012,Tue Jan 03 02:39:32 +0000 2012,0.009284992784992781
Tue Jan 03 02:40:00 +0000 2012,Tue Jan 03 02:40:45 +0000 2012,Tue Jan 03 02:44:32 +0000 2012,0.15471266233766232
Tue Jan 03 02:45:00 +0000 2012,Tue Jan 03 02:45:55 +0000 2012,Tue Jan 03 02:49:52 +0000 2012,0.0769185606060606
Tue Jan 03 02:50:00 +0000 2012,Tue Jan 03 02:50:55 +0000 2012,Tue Jan 03 02:54:53 +0000 2012,0.12486016414141414
Tue Jan 03 02:55:00 +0000 2012,Tue Jan 03 02:55:38 +0000 2012,Tue Jan 03 02:59:52 +0000 2012,0.16811046810699587
Tue Jan 03 03:00:00 +0000 2012,Tue Jan 03 03:00:39 +0000 2012,Tue Jan 03 03:04:50 +0000 2012,0.03497835497835498
Tue Jan 03 03:05:00 +0000 2012,Tue Jan 03 03:05:34 +0000 2012,Tue Jan 03 03:09:47 +0000 2012,0.13284848484848483
Tue Jan 03 03:10:00 +0000 2012,Tue Jan 03 03:10:38 +0000 2012,Tue Jan 03 03:14:46 +0000 2012,0.1492806637806638
Tue Jan 03 03:15:00 +0000 2012,Tue Jan 03 03:15:56 +0000 2012,Tue Jan 03 03:19:54 +0000 2012,0.11638409090909092
Tue Jan 03 03:20:00 +0000 2012,Tue Jan 03 03:20:44 +0000 2012,Tue Jan 03 03:24:59 +0000 2012,0.18614417989417992
Tue Jan 03 03:25:00 +0000 2012,Tue Jan 03 03:25:40 +0000 2012,Tue Jan 03 03:29:52 +0000 2012,-0.0365029310966811
Tue Jan 03 03:30:00 +0000 2012,Tue Jan 03 03:30:59 +0000 2012,Tue Jan 03 03:34:54 +0000 2012,0.0323989898989899
Tue Jan 03 03:35:00 +0000 2012,Tue Jan 03 03:35:59 +0000 2012,Tue Jan 03 03:39:58 +0000 2012,0.19233508554937123
Tue Jan 03 03:40:00 +0000 2012,Tue Jan 03 03:40:47 +0000 2012,Tue Jan 03 03:44:42 +0000 2012,0.15975651718073594
Tue Jan 03 03:45:00 +0000 2012,Tue Jan 03 03:45:46 +0000 2012,Tue Jan 03 03:49:35 +0000 2012,0.11722619047619047
Tue Jan 03 03:50:00 +0000 2012,Tue Jan 03 03:50:56 +0000 2012,Tue Jan 03 03:54:59 +0000 2012,0.06121639868068438
Tue Jan 03 03:55:00 +0000 2012,Tue Jan 03 03:55:50 +0000 2012,Tue Jan 03 03:59:30 +0000 2012,0.1494644660894661
Tue Jan 03 04:00:00 +0000 2012,Tue Jan 03 04:00:55 +0000 2012,Tue Jan 03 04:04:57 +0000 2012,0.03146585989767808
Tue Jan 03 04:05:00 +0000 2012,Tue Jan 03 04:05:57 +0000 2012,Tue Jan 03 04:09:45 +0000 2012,0.09196969696969697
Tue Jan 03 04:10:00 +0000 2012,Tue Jan 03 04:10:41 +0000 2012,Tue Jan 03 04:14:59 +0000 2012,0.009427276427276424
Tue Jan 03 04:15:00 +0000 2012,Tue Jan 03 04:15:45 +0000 2012,Tue Jan 03 04:19:58 +0000 2012,0.15835836038961038
Tue Jan 03 04:20:00 +0000 2012,Tue Jan 03 04:20:52 +0000 2012,Tue Jan 03 04:24:39 +0000 2012,0.10036742424242426
Tue Jan 03 04:25:00 +0000 2012,Tue Jan 03 04:25:54 +0000 2012,Tue Jan 03 04:29:59 +0000 2012,0.14224891774891774
Tue Jan 03 04:30:00 +0000 2012,Tue Jan 03 04:30:58 +0000 2012,Tue Jan 03 04:34:53 +0000 2012,0.24231725417439706
Tue Jan 03 04:35:00 +0000 2012,Tue Jan 03 04:35:59 +0000 2012,Tue Jan 03 04:39:57 +0000 2012,0.044069995590828914
Tue Jan 03 04:40:00 +0000 2012,Tue Jan 03 04:40:54 +0000 2012,Tue Jan 03 04:44:54 +0000 2012,0.019999999999999997
Tue Jan 03 04:45:00 +0000 2012,Tue Jan 03 04:45:43 +0000 2012,Tue Jan 03 04:49:55 +0000 2012,-0.051833333333333356
Tue Jan 03 04:50:00 +0000 2012,Tue Jan 03 04:50:53 +0000 2012,Tue Jan 03 04:54:51 +0000 2012,0.05500000000000001
Tue Jan 03 04:55:00 +0000 2012,Tue Jan 03 04:55:31 +0000 2012,Tue Jan 03 04:59:59 +0000 2012,-0.005064935064935071
Tue Jan 03 05:00:00 +0000 2012,Tue Jan 03 05:00:32 +0000 2012,Tue Jan 03 05:04:57 +0000 2012,0.14955844155844156
Tue Jan 03 05:05:00 +0000 2012,Tue Jan 03 05:05:43 +0000 2012,Tue Jan 03 05:09:52 +0000 2012,0.09407251082251081
Tue Jan 03 05:10:00 +0000 2012,Tue Jan 03 05:10:57 +0000 2012,Tue Jan 03 05:14:55 +0000 2012,0.04556313131313131
Tue Jan 03 05:15:00 +0000 2012,Tue Jan 03 05:15:58 +0000 2012,Tue Jan 03 05:19:46 +0000 2012,0.06484214212436869
Tue Jan 03 05:20:00 +0000 2012,Tue Jan 03 05:20:57 +0000 2012,Tue Jan 03 05:24:55 +0000 2012,0.1059098484848485
Tue Jan 03 05:25:00 +0000 2012,Tue Jan 03 05:25:49 +0000 2012,Tue Jan 03 05:29:42 +0000 2012,0.06899219233147805
Tue Jan 03 05:30:00 +0000 2012,Tue Jan 03 05:30:33 +0000 2012,Tue Jan 03 05:34:50 +0000 2012,0.07937037037037038
Tue Jan 03 05:35:00 +0000 2012,Tue Jan 03 05:35:59 +0000 2012,Tue Jan 03 05:39:40 +0000 2012,0.13052004419191918
Tue Jan 03 05:40:00 +0000 2012,Tue Jan 03 05:40:19 +0000 2012,Tue Jan 03 05:44:36 +0000 2012,0.09521428571428572
Tue Jan 03 05:45:00 +0000 2012,Tue Jan 03 05:45:49 +0000 2012,Tue Jan 03 05:49:19 +0000 2012,0.03354304766414141
Tue Jan 03 05:50:00 +0000 2012,Tue Jan 03 05:50:59 +0000 2012,Tue Jan 03 05:54:46 +0000 2012,0.16906009070294786
Tue Jan 03 05:55:00 +0000 2012,Tue Jan 03 05:55:39 +0000 2012,Tue Jan 03 05:59:52 +0000 2012,0.2495625
Tue Jan 03 07:00:00 +0000 2012,Tue Jan 03 07:00:33 +0000 2012,Tue Jan 03 07:04:20 +0000 2012,0.19012626262626264
Tue Jan 03 07:05:00 +0000 2012,Tue Jan 03 07:05:53 +0000 2012,Tue Jan 03 07:09:18 +0000 2012,0.14478246753246754
Tue Jan 03 07:10:00 +0000 2012,Tue Jan 03 07:10:36 +0000 2012,Tue Jan 03 07:14:57 +0000 2012,0.0679513888888889
Tue Jan 03 07:15:00 +0000 2012,Tue Jan 03 07:15:29 +0000 2012,Tue Jan 03 07:19:40 +0000 2012,-0.026428571428571423
Tue Jan 03 07:20:00 +0000 2012,Tue Jan 03 07:20:33 +0000 2012,Tue Jan 03 07:24:11 +0000 2012,0.06833333333333333
Tue Jan 03 07:25:00 +0000 2012,Tue Jan 03 07:25:40 +0000 2012,Tue Jan 03 07:29:33 +0000 2012,0.056865079365079375
Tue Jan 03 07:30:00 +0000 2012,Tue Jan 03 07:30:58 +0000 2012,Tue Jan 03 07:34:33 +0000 2012,0.16173814033189032
Tue Jan 03 07:35:00 +0000 2012,Tue Jan 03 07:35:47 +0000 2012,Tue Jan 03 07:39:19 +0000 2012,0.07222222222222222
Tue Jan 03 07:40:00 +0000 2012,Tue Jan 03 07:40:31 +0000 2012,Tue Jan 03 07:44:57 +0000 2012,0.05833333333333333
Tue Jan 03 07:45:00 +0000 2012,Tue Jan 03 07:45:27 +0000 2012,Tue Jan 03 07:48:09 +0000 2012,0.021428571428571432
Tue Jan 03 07:50:00 +0000 2012,Tue Jan 03 07:50:54 +0000 2012,Tue Jan 03 07:54:57 +0000 2012,0.19936363636363635
Tue Jan 03 07:55:00 +0000 2012,Tue Jan 03 07:55:42 +0000 2012,Tue Jan 03 07:58:54 +0000 2012,0.16190476190476188
Tue Jan 03 08:00:00 +0000 2012,Tue Jan 03 08:00:54 +0000 2012,Tue Jan 03 08:04:57 +0000 2012,0.14227272727272727
Tue Jan 03 08:05:00 +0000 2012,Tue Jan 03 08:05:58 +0000 2012,Tue Jan 03 08:09:58 +0000 2012,0.1090164338699495
Tue Jan 03 08:10:00 +0000 2012,Tue Jan 03 08:12:41 +0000 2012,Tue Jan 03 08:14:36 +0000 2012,0.18413299663299662
Tue Jan 03 08:15:00 +0000 2012,Tue Jan 03 08:15:42 +0000 2012,Tue Jan 03 08:19:21 +0000 2012,0.09236093073593074
Tue Jan 03 08:20:00 +0000 2012,Tue Jan 03 08:20:40 +0000 2012,Tue Jan 03 08:24:55 +0000 2012,0.06851851851851852
Tue Jan 03 08:25:00 +0000 2012,Tue Jan 03 08:25:59 +0000 2012,Tue Jan 03 08:28:28 +0000 2012,-0.04285714285714286
Tue Jan 03 08:30:00 +0000 2012,Tue Jan 03 08:30:35 +0000 2012,Tue Jan 03 08:34:24 +0000 2012,-0.005793650793650798
Tue Jan 03 08:35:00 +0000 2012,Tue Jan 03 08:35:45 +0000 2012,Tue Jan 03 08:39:31 +0000 2012,0.008926767676767679
Tue Jan 03 08:40:00 +0000 2012,Tue Jan 03 08:40:59 +0000 2012,Tue Jan 03 08:44:54 +0000 2012,-0.017103141247035263
Tue Jan 03 08:45:00 +0000 2012,Tue Jan 03 08:45:42 +0000 2012,Tue Jan 03 08:49:59 +0000 2012,0.15452551463293648
Tue Jan 03 08:50:00 +0000 2012,Tue Jan 03 08:50:25 +0000 2012,Tue Jan 03 08:54:54 +0000 2012,0.07121212121212121
Tue Jan 03 08:55:00 +0000 2012,Tue Jan 03 08:55:58 +0000 2012,Tue Jan 03 08:59:08 +0000 2012,0.21488095238095237
Tue Jan 03 09:00:00 +0000 2012,Tue Jan 03 09:00:54 +0000 2012,Tue Jan 03 09:04:48 +0000 2012,0.19075126262626263
Tue Jan 03 09:05:00 +0000 2012,Tue Jan 03 09:05:14 +0000 2012,Tue Jan 03 09:09:48 +0000 2012,0.21833333333333332
Tue Jan 03 09:10:00 +0000 2012,Tue Jan 03 09:10:20 +0000 2012,Tue Jan 03 09:14:36 +0000 2012,0.07442392676767676
Tue Jan 03 09:15:00 +0000 2012,Tue Jan 03 09:15:41 +0000 2012,Tue Jan 03 09:19:43 +0000 2012,0.2562804834054834
Tue Jan 03 09:20:00 +0000 2012,Tue Jan 03 09:21:47 +0000 2012,Tue Jan 03 09:24:41 +0000 2012,0.13708359638047135
Tue Jan 03 09:25:00 +0000 2012,Tue Jan 03 09:25:45 +0000 2012,Tue Jan 03 09:29:34 +0000 2012,0.048106060606060604
Tue Jan 03 09:30:00 +0000 2012,Tue Jan 03 09:30:46 +0000 2012,Tue Jan 03 09:34:38 +0000 2012,0.23680555555555557
Tue Jan 03 09:35:00 +0000 2012,Tue Jan 03 09:35:46 +0000 2012,Tue Jan 03 09:39:49 +0000 2012,0.12613756613756616
Tue Jan 03 09:40:00 +0000 2012,Tue Jan 03 09:40:19 +0000 2012,Tue Jan 03 09:44:45 +0000 2012,0.0014195526695526695
Tue Jan 03 09:45:00 +0000 2012,Tue Jan 03 09:45:57 +0000 2012,Tue Jan 03 09:49:32 +0000 2012,1.5512265512263034e-05
Tue Jan 03 09:50:00 +0000 2012,Tue Jan 03 09:50:50 +0000 2012,Tue Jan 03 09:54:58 +0000 2012,0.07857683982683983
Tue Jan 03 09:55:00 +0000 2012,Tue Jan 03 09:55:56 +0000 2012,Tue Jan 03 09:59:18 +0000 2012,0.05391233766233766
Tue Jan 03 10:00:00 +0000 2012,Tue Jan 03 10:00:47 +0000 2012,Tue Jan 03 10:04:58 +0000 2012,0.08446969696969697
Tue Jan 03 10:05:00 +0000 2012,Tue Jan 03 10:05:49 +0000 2012,Tue Jan 03 10:09:52 +0000 2012,0.004813492063492059
Tue Jan 03 10:10:00 +0000 2012,Tue Jan 03 10:11:50 +0000 2012,Tue Jan 03 10:13:57 +0000 2012,0.1568287037037037
Tue Jan 03 10:15:00 +0000 2012,Tue Jan 03 10:15:54 +0000 2012,Tue Jan 03 10:19:50 +0000 2012,0.2614594585308871
